customer_unique_id,order_id,order_purchase_timestamp,order_total,days_since_order,review_score,product_category_name
570eb70ff97166b85ea96be3bfb65fef,19c36691fd116059bf49b7960f1db743,2017-10-24 14:33:12,88.3,358,3.0,{'cama_mesa_banho'}
633aa358e90a435dc47a30af5a0a832d,19c4f810dca09d438da021fd6d52839f,2018-07-21 15:26:59,48.23,88,5.0,{'utilidades_domesticas'}
d2d3ed262b31f2bb50932fd0b1ab5df7,19d468d1424d2a259a1f3d3fa073f41a,2017-05-04 15:49:08,210.03,531,5.0,{'moveis_escritorio'}
9e4accf95024aa6565ca1efcadb96752,19dba6d1e58b04e7fc820558a38ea398,2018-05-12 13:42:24,104.79,158,5.0,{'relogios_presentes'}
ecb2bbf5c566fab74d5ab5f3cfd2ba19,19e18e6a46b546eea7c58ebbf42e0624,2018-05-07 10:09:40,58.13,163,4.0,{'esporte_lazer'}
27259fad9054fce994a70f1d117bc402,19ed81a2cfda88a47b2d66b801fc22e8,2017-11-24 23:36:43,155.26,326,5.0,{'automotivo'}
92fc4892f11581ee802e8e2fa4296433,19f4c2e829ebee01e0d2a9ea2168929d,2017-06-16 21:47:18,105.37,488,5.0,{'beleza_saude'}
39ae2ab725be4a0db66896735a49dac7,19f96944a3a31111c47399caff25b6f6,2017-07-10 13:33:17,27.77,464,3.0,{'beleza_saude'}
6f302f15a62c56b3100b67a81bfef328,19fca62dacb4d96e5e9b491e45ff2c8a,2017-12-18 21:47:55,556.86,303,5.0,{'cama_mesa_banho'}
1803287d1e7138aec6ea9d3c963ed87d,19fe6cd13dca5943f17abd2c37c46abd,2017-09-09 08:41:10,97.87,403,5.0,{'beleza_saude'}
25a560b9a6006157838aab1bdbd68624,1a0977847a5ddeebdf419ddd4a94402c,2017-04-08 05:48:47,33.95,557,4.0,{'cama_mesa_banho'}
f64ec6d8dd29940264cd0bbb5ecade8a,1a26633be71803d169cfddfaa40fed21,2017-11-03 17:45:48,89.75,348,5.0,{'utilidades_domesticas'}
2ddd50b61ee4a82b40033feecac1f863,1a3ccc1695931b2cb7a95065e0c81e4b,2017-10-16 12:21:07,156.46,366,2.5,{'beleza_saude'}
6cea4abf8f997010abe48d8b4ef9c5f2,1a4514c5462bbdb806d15e6b241c7a70,2018-07-18 15:22:25,40.25,91,5.0,{'beleza_saude'}
cde37fe3a24ad875f5ff1482fd80a43e,1a46a59c4c13f2c52e453f8f490b7840,2018-07-31 13:27:22,130.47,78,5.0,{'automotivo'}
a327e19095ffb086d25f7ee477c9d3c6,1a4bf675df415785d3d9b3f3521988a7,2017-01-29 18:19:02,87.9,626,4.0,{'cama_mesa_banho'}
982f532d3e8e8177c57361a39d1b1492,1a4cc55b483d875e3b8bbd64a1b31bba,2018-04-12 14:05:08,67.05,188,5.0,{'telefonia'}
d9e97e176fab9b275f9665eef6151a7b,1a4fe7b4e0810e3c234a4e39775b6d53,2017-12-12 20:55:09,31.66,309,5.0,{'artigos_de_natal'}
7b32049d8495d56c8b27eae575921a60,1a64643317da0457d3f145fab8734b22,2017-09-09 03:24:19,79.8,403,5.0,{'beleza_saude'}
723bb8aa118da56cd7644aa593d197f9,1a7f6ae87826fbacf57f362f73549869,2018-02-19 12:39:37,183.43,240,5.0,{'beleza_saude'}
c1d43ef6f70aff50201a1b882176a346,1a823e61156542b99c1dfc17c8d43eb5,2017-04-29 21:36:17,306.76,536,1.0,{'cama_mesa_banho'}
74fe4e106702770ef728399ce5da503a,1a8c121e292cdf1a297a0bfb45858d3a,2018-02-12 16:32:46,88.16,247,1.0,{'telefonia'}
d3882d7abd0c66064d740d7ed04dd1ef,1a8d422cb8cdae5221a5a8eb371c49cd,2018-02-14 11:52:12,49.48,245,5.0,{'eletrodomesticos'}
2e08911037fe7ec67377711eee1fdbf3,1a8d9ee4ef14ca8feb96e914f51b9397,2018-03-01 18:15:16,314.68,230,5.0,{'informatica_acessorios'}
0be7af6c16fbca7eff244788f89146a3,1a925e694e87b358e9c3732e97146d9b,2018-03-26 10:14:31,145.45,205,3.0,{'fashion_bolsas_e_acessorios'}
f8d1720cca57b3c6961eb25114347ade,1aa297bbbaf5713012d3a1431645b2b4,2018-05-03 21:16:34,385.63,167,5.0,{'fashion_calcados'}
dd25b514ee922669e5de2d638199a3e3,1aa61b751b1fcf147418fe35148bd4cc,2018-01-12 10:31:30,106.97,278,5.0,{'informatica_acessorios'}
5a6b37816cefa8497b74b1ef78dbb202,1aa720b6963ff9b4b5bff9bc48b49a89,2018-02-07 01:24:27,72.38,252,5.0,{'beleza_saude'}
5c2b5c09534917d37857557d37ed9205,1ab4ba2aaa118a756ac6f15764adb2ec,2018-06-17 08:29:35,202.94,122,3.0,{'utilidades_domesticas'}
728a151b4593fb7ae0787158df28752a,1ac4ac576a3e3ef61ffbb64937ed1f62,2018-06-06 11:44:08,94.47,133,4.0,{'beleza_saude'}
9aae8213ff9bc04cc3ce48b85f43a173,1ac7f4db91b508245c27b68092a2d401,2018-05-27 18:33:39,54.55,143,5.0,{'relogios_presentes'}
1a13743254d9c8e6360106295947932f,1ade84aca2a23a5b07101e2c8db4f120,2017-11-29 11:26:28,124.28,322,5.0,{'telefonia'}
743b6b21edcc4f0a9be82e591187e0a8,1ae12b6aeac8467444bd1b07ab3c793a,2017-11-03 15:16:50,72.67,348,5.0,{'esporte_lazer'}
66ffab11964dda54f46a826323635120,1afbdc6ed9143871e5b8be14ce2762e0,2018-01-20 20:00:12,710.48,270,1.0,{'consoles_games'}
6594a65023bcb47539aa91b0f8e98e00,1b0577d71cd408c29c2fe1c9ec939056,2018-03-08 19:22:48,133.35,223,1.0,{'utilidades_domesticas'}
3fdc39171d444e1a1cd4da98ac2e4adb,1b0816f005179796807a9b23f4c2df11,2018-02-28 15:12:53,215.8,231,1.0,{'beleza_saude'}
d366cfc097d250c153a712cebfc7d94a,1b0b1c71db83d610e4cb483d0481a6eb,2018-01-06 17:40:40,168.25,284,1.0,{'brinquedos'}
7d23ca9b9d5f41298ec3ccbb2ff637d8,1b145bc82eff392da7924ddff9acac50,2018-02-09 21:41:44,55.09,250,4.0,{'cama_mesa_banho'}
c7c19110042036e6266adc998cbf1289,1b151132de254c39a49f595684c80b41,2017-10-26 18:51:09,217.46,356,5.0,{'malas_acessorios'}
34b0cd95480e55c2a701293a2b9671b3,1b18059100e6796d8551306a1876fc09,2018-08-13 12:22:49,21.28,65,4.0,{'alimentos_bebidas'}
2bd9d2f3cc5d99b1b3d9ff5acd81bd5e,1b1f5c0333fae3e7b4b4670d2cc3c0ac,2017-11-06 20:30:25,55.01,345,5.0,{'beleza_saude'}
f2655a0ca53cad79e713d1a21b2328b7,1b25b7f6d3514c227d59499f63573fde,2017-05-15 18:46:52,134.47,520,1.0,{'moveis_decoracao'}
dc6502a8fc5ef5239994a36192e7a0ca,1b3b7a453b2e73b50b194401c0da944d,2018-05-09 13:33:16,199.44,161,5.0,{'automotivo'}
a1044dd75b74fbc485b040575a14acf0,1b41fbc113f284d979a4b5c94e2a918f,2017-12-20 23:22:55,1650.18,300,5.0,{'esporte_lazer'}
39fff7cb5873a7116b02234bd1e6c6dc,1b4a0e6b19d0034b531655b41ea89623,2017-10-02 08:45:35,49.75,380,4.0,{'beleza_saude'}
ebad8517c448bbd20ca1910bf1a33819,1b4d9a7458ed02052dc6311884a2b1d6,2017-10-28 20:54:23,117.85,354,5.0,{'cama_mesa_banho'}
bfcdddab5a2fe5dd1d1b8330795f4061,1b5c359c2188ceeab2777c0d27e7c343,2017-12-25 06:44:48,67.43,296,5.0,{'bebidas'}
f0fd988c7c2a4cba167138a8adada6ca,1b68a09aef174135ac2b4a138c3a1eda,2018-06-11 15:55:22,68.25,128,5.0,{'informatica_acessorios'}
d753459418d268407f19b64be28e3c5a,1b694ef5b28d3e949a4f0ffeb2c9fcd6,2017-01-05 13:43:17,18.62,650,5.0,{'musica'}
da2b78576894a7f95d45bfd20250cc54,1b6c00256bc49004b1d059039306c08e,2017-12-04 17:01:06,300.12,317,4.0,{'relogios_presentes'}
8a1e8b556fd5feb59a63729b5341e71a,1b70309f9d8c8068c52cab917fb26379,2018-07-21 04:59:38,283.86,88,5.0,{'fashion_calcados'}
fd8ccc89be43894d2553494c71a61fd8,1b82cfd1e6a6d682ee254b2ff4cf387f,2018-03-11 22:52:36,45.13,220,4.0,{'utilidades_domesticas'}
8d187f36fa18c60c2ac49e7a966d8ff7,1b9411e11370aedecc0bb2daa7f41501,2018-08-17 16:11:01,110.77,61,1.0,{'beleza_saude'}
4d98a16aebfef3772cc4d547bcae8761,1baa165f6d1fc73d5be966f0b3ed1499,2017-11-17 21:48:41,255.06,334,5.0,{'esporte_lazer'}
acea6bd29b8c1e3c6a8b266a8fb4475e,1baadc6ea58da9e96c906bca98b8b15f,2017-09-21 11:07:39,218.25,391,1.0,"{'bebes', 'brinquedos'}"
b918da4934c7eabcda6e45b4e18aba53,1bab77281b20f4719d0a9f87f2282fde,2017-04-24 22:25:28,155.99,541,1.0,{'moveis_decoracao'}
5f2a213343d506264f78cb82dd914434,1bb50def8a9e13b440ff996070fda0e9,2017-06-08 11:30:04,218.55,496,5.0,{'informatica_acessorios'}
941254873ba3ece63e297277436e4c36,1bba442e5f19a30cd1ee9b84af924df5,2017-11-23 10:22:04,52.0,328,5.0,{'esporte_lazer'}
ddeb6f3566dcf17cb455271ac103a73f,1bbd44a5496d9d2e6a0278e5bcf3c441,2018-01-02 10:39:56,290.72,288,4.0,{'malas_acessorios'}
0c32aa09e8eced3ea26c2a013b7b75e9,1bbe8ccf8a821a0117ad33a62aba2de9,2017-11-29 13:40:48,75.8,322,5.0,{'esporte_lazer'}
5c4b7aa014e584d78525c38717510f01,1bc1acc1a9efde3aaa00688fc9d33d2a,2017-05-10 19:40:40,273.0,525,5.0,{'esporte_lazer'}
585ba6a115792c0b0483d65e5ab1f4b6,1bdd4c66aa68cf72d2fc25b9f9e4bb48,2017-12-06 17:42:49,42.09,315,5.0,{'telefonia'}
e47e3ecbe9ae12ecbfc5651bd62d7733,1be1c706ca05fafa2f99d335601e9293,2017-07-12 12:57:09,77.89,462,5.0,{'beleza_saude'}
d3738b2218832d0397dbbceffa3f3514,1bf4871c57b8284ca1dfa1a02ad278c6,2018-02-18 13:38:48,93.57,241,1.0,{'moveis_decoracao'}
60e6fe581610db699ac03fec61f4d53f,1bf6db71e147c950fe9925e0be89ec4b,2017-01-26 15:37:27,82.88,629,5.0,{'esporte_lazer'}
4e65032f1f574189fb793bac5a867bbc,1c020c2a20a524371e81f9ef21eca0b6,2018-06-14 09:28:49,51.66,125,5.0,{'consoles_games'}
91fb82fe3e8b269f82616f53f2a4a690,1c119597703b882a5b24ab9139a9a53a,2018-08-18 10:03:37,118.35,60,4.0,{'beleza_saude'}
803c530613f5c4ee03502be0d6894de0,1c1898497fc8543e0f31343dc1c31553,2018-03-29 15:41:07,131.64,202,4.0,{'moveis_decoracao'}
13bf0b4120921402dff563cda4383ff6,1c1d7c04efff33ea9ebb71907b576f50,2018-07-24 16:33:06,87.18,85,5.0,{'utilidades_domesticas'}
24259224caf748993c177ebf964c2e6e,1c27cc37a379d096751586f7c8040f7c,2017-12-07 11:33:55,139.09,314,5.0,{'cama_mesa_banho'}
ff8892f7c26aa0446da53d01b18df463,1c308eca3f339414a92e518e2a2e5ee9,2017-11-26 23:25:43,66.74,324,1.5,{'cama_mesa_banho'}
931a4a1a3e2cf8b4b4d33922f1469dbe,1c3f752b9a4d09bf1e016439a427d5f8,2018-08-17 23:21:15,23.88,61,5.0,{'artes_e_artesanato'}
6ecae395621d20aca9711709fedacade,1c58c266f70494954b0e545444355f3b,2018-02-26 08:38:33,122.5,233,5.0,{'esporte_lazer'}
bc3e7032668d3f411c227eec09221362,1c6ba4e1c9d47c2594130a03f164287c,2018-08-13 16:38:03,32.23,65,5.0,{'moveis_decoracao'}
4757b4d81eaab4d270e585126410dc5c,1c76327f379b6c9a3ae42f2244e9a1e3,2017-05-01 22:47:34,45.86,534,5.0,{'fashion_bolsas_e_acessorios'}
6dcf48fcc0c4d96dd7af8a0897ae9de8,1c7a2b989035d96cd218d9b9f352c098,2018-07-17 14:25:51,238.23,92,3.0,{'moveis_decoracao'}
e9e9aa9ebf0957826090f74c9f5fd4e4,1c8e00e4aaed0f2b8d35db6abcd8e512,2017-10-13 01:39:09,75.07,369,5.0,{'moveis_decoracao'}
94b27f5cb0276a9d149375e24de840d2,1c961234d514101345679cb6028102fa,2017-08-25 12:23:08,76.08,418,2.0,{'cama_mesa_banho'}
86b59358310b208f822e416e59c96672,1c9ac08a8e474b38e9231382778f7eb9,2017-08-09 18:53:13,86.15,434,5.0,{'brinquedos'}
94a19681bf6faa3c6ce3e2df1c2d97cb,1cb44c843df038496648b84a904aafa6,2017-09-24 20:25:49,75.08,388,4.0,{'bebes'}
d7bf7cfe09c3d0f40e1cabde2dc17fd4,1cb9cb32b2b54f1580e375ba45d744c4,2017-12-26 18:24:08,29.77,295,5.0,{'telefonia'}
b6bb8e4780df00a25fa34335d3dc1330,1cc1289499f63feb5febc86506a7052c,2017-09-15 14:13:49,42.78,397,5.0,{'relogios_presentes'}
f3d176999f9c1273045f770712608944,1cc3ae63caffff2d6c3ee3e78e074acf,2017-08-07 21:35:22,151.46,436,2.0,"{'cool_stuff', 'brinquedos'}"
7ea3dc64a652d699ace3048e904c561b,1cc47b4855c5d2cf01a73dc8ae838079,2017-12-06 12:33:21,246.28,315,5.0,{'cama_mesa_banho'}
633aa358e90a435dc47a30af5a0a832d,1ccac023123acc23d8b0af4d3190069d,2018-04-08 09:17:01,755.89,192,1.0,{'consoles_games'}
c32c120fa230c291ecc017406aa2f39d,1cd147d1c0fe18f3b742a353396c44a7,2018-08-20 17:04:34,103.99,58,5.0,{'moveis_decoracao'}
5c8b41ba21631ca0432de4a10a56fcf1,1ce397b1df28355ed4f928b2b322db98,2017-03-20 10:44:52,127.42,576,5.0,{'beleza_saude'}
6a0d68294a58730f94eab8de2abcf050,1ce624df940711ffea6e5176a18eee87,2018-07-12 10:40:34,99.65,97,4.0,{'sinalizacao_e_seguranca'}
32c3312cd5a2dddfdcbd359694cd7ae8,1cf4be6f1eeda2457a333fde5abf39fb,2017-12-23 22:16:16,128.72,298,4.0,{'cama_mesa_banho'}
1b270bd97f6e1d9af2d5d06f0d4a80e8,1cfc85fa3b31428092f247f88bc965a8,2018-02-26 14:57:41,127.21,233,1.0,{'informatica_acessorios'}
4a2ef0b951aa7bdda04470d961d5e755,1d297b4800ed1a3c5b0944d84c01ee99,2017-10-08 19:00:03,114.17,374,3.0,{'moveis_decoracao'}
417021b1b4553c55daa22f17dbf37cdc,1d6a2a632c284f1c4fd53baf9e705693,2018-03-29 13:40:53,255.29,202,5.0,{'moveis_decoracao'}
b18c8cbd9616a95055ef4146f3f805e1,1d85f2f091ba615cbd003bf7d3edc703,2018-04-10 14:09:05,44.08,190,5.0,{'utilidades_domesticas'}
ff03923ad1eb9e32304deb7f9b2a45c9,1d87599144fe1573be8611bf9f5d5de9,2018-04-23 21:49:49,123.53,177,3.0,{'beleza_saude'}
930ff10207a0155e4d569dc1b66714c2,1d911134e95ec6f299e80fe19b5b88c5,2018-08-05 22:27:23,50.24,73,1.0,{'portateis_cozinha_e_preparadores_de_alimentos'}
a97d43b24d76819903192611aca17914,1da00355018ed3e0fdd548cf3ddada99,2017-12-17 19:40:26,80.1,304,5.0,{'fashion_bolsas_e_acessorios'}
1b7b7f9631cd453251d0b328c9b38a2a,1daef9cebfe701d5500c5ce43a271165,2018-07-17 12:33:49,98.56,92,5.0,{'casa_construcao'}
059d1f5650f05d9fed9a6d941593f9b4,1daf08cbd75c8c42c6febf36b63e4bb2,2018-01-03 14:58:25,46.58,287,4.0,{'utilidades_domesticas'}
cecc19ff12c206e6368dd1e9c22a848d,1dbed8d8827e4f91dfbb03ce97b38109,2018-03-19 17:40:34,105.59,212,5.0,{'pet_shop'}
07abcea6f64399366559afee336a7fd2,1dc0b2e5397cff8b103ba38a2a147869,2018-03-05 21:47:33,134.83,226,5.0,{'cama_mesa_banho'}
8ec9e01dc8cbd31897a2f2116c5fbae4,1dc8e25fc6d06a7d72086374e54600e5,2018-02-27 21:54:24,150.17,232,4.0,{'cama_mesa_banho'}
164ba50c15bd1157975375a75bbde58e,1dcb1b82de3a13d219b6c84a8ca45b8c,2017-05-21 19:14:44,55.1,514,5.0,{'eletronicos'}
d7c6bdf20c4ec9c9cda815dde58e778a,1ddc3d70dd69c4803ec86c7d987591e1,2017-06-15 16:46:30,35.09,489,5.0,{'beleza_saude'}
935e66642fcb2baa8c1782a29570d905,1def557ed62966137b261a8229f74e39,2018-03-28 22:20:31,33.61,203,5.0,{'livros_interesse_geral'}
6aa14366984bcc5f1ea760928283d451,1df7ded3518147b95eababb6620f007c,2017-08-13 11:49:43,212.84,430,5.0,{'bebes'}
56d6d1ae03e95325991e4c77bf3cbe53,1dfe6b39bfca58691553de7585122450,2018-05-12 09:09:41,125.97,158,5.0,{'beleza_saude'}
a368079a0bebc82daf9ee12fd8a6ccd1,1e077c24035d25ddca3736f56d3e19a8,2018-02-20 20:38:22,100.34,239,5.0,{'informatica_acessorios'}
96701d73665eab8fc6fecb9863266efe,1e2086f9f7f6c651d94e82b37518bd11,2018-05-20 22:50:53,114.85,150,5.0,{'relogios_presentes'}
b6bb8e4780df00a25fa34335d3dc1330,1e2566907e0655a3549bdcb88b0291f1,2017-09-12 16:04:11,62.78,400,5.0,{'relogios_presentes'}
9077449283dc1319d5e51fb3159b28e2,1e3b30b2e066ae1200400ef9d72963c3,2017-07-25 19:16:47,45.08,449,5.0,{'utilidades_domesticas'}
3ea4185126195c34ed9949d8e406d570,1e48c52ecdb582b211ad22ae74ad2247,2017-08-29 19:04:14,517.25,414,5.0,{'brinquedos'}
b7b68a8bb6ca48aefdd5790e04cda817,1e5de131e124a28163dd61ca832e722b,2018-06-14 02:19:01,205.42,125,4.0,{'relogios_presentes'}
b0468c2f2573d7b6bc5bc33479785e2a,1e61c2d93012f7a32fe86de9bafc3a1f,2018-08-09 22:37:32,65.43,69,4.0,{'esporte_lazer'}
815a99cb9852a1011da9bb7f2070b93e,1e6582156af0035606a446213730ca65,2018-05-25 19:17:51,162.16,145,5.0,{'papelaria'}
94374f520fa9fe75d477ecf113cae041,1e6832ed905471e6aaa1c8e6c09186be,2017-05-31 17:23:00,45.09,504,5.0,{'ferramentas_jardim'}
270c0ad2a232e4a10be51000bc69eb03,1e7b55dfee29c0ed7edb54c8cfeaf244,2018-08-16 08:20:09,35.13,62,4.0,{'eletronicos'}
336421b86cc4259a58106da261e0e000,1e80bd664bc120ddf4d789b7b9455e14,2017-05-09 15:29:51,282.38,526,5.0,{'utilidades_domesticas'}
3b80d2592c113d689c05232eb90db0ff,1e90a410c4be85320d64e5a0cbed9291,2017-06-14 19:49:48,44.0,490,5.0,{'bebes'}
e05757dc57fc38f5156c82e9e4444f8f,1eaa935853fe167483625d418b44a5ca,2018-01-22 16:33:37,309.28,268,1.0,{'malas_acessorios'}
1175e95fb47ddff9de6b2b06188f7e0d,1ebeea841c590e86a14a0d7a48e7d062,2018-01-18 12:35:44,39.1,272,5.0,{'brinquedos'}
379a5698aeca26ff55abca9bc7fcaa4f,1f128a92fab0cad4a98cd61be2793d42,2018-02-28 22:10:48,118.02,231,5.0,{'cama_mesa_banho'}
407a6773db6e845737d04a6e27e653b4,1f15c9ad9cbf840899fda2a63d4cc760,2017-09-17 14:14:19,88.55,395,5.0,{'moveis_decoracao'}
95cfb39a7e263160308a934e42cfc4e0,1f1b93186b0c7281daf8f6c6145279d6,2017-09-14 16:32:45,48.71,398,1.0,{'moveis_decoracao'}
816092f5825c3e2cdfdd4af546d4d04c,1f2c730715e25c512d5beee0f697bedb,2017-08-21 00:02:33,66.34,422,4.0,{'eletronicos'}
72e79d08a90aa4e10f7e5aa76e65b258,1f4409e522bbd17f0fcc7b9d1409fe8c,2017-11-05 15:57:07,86.15,346,3.5,{'esporte_lazer'}
84f30d2fd3937449dc7e0c835c281961,1f4714b1a377cfc36eafd36d2763881e,2018-07-18 17:13:02,34.13,91,5.0,{'livros_interesse_geral'}
99bf2e03eb1ef8f29fd57ad10fd75e48,1f4994f63a494cae176662935b4a8342,2018-03-30 19:54:23,334.8,201,1.0,{'esporte_lazer'}
9fdf694ddd72ea586dc72ceb7a0d2d91,1f63547f5743b270843ccf840f00108a,2018-02-05 22:54:03,192.44,254,4.0,{'cama_mesa_banho'}
86bfc49565a9ca52fcbf861fcc1e67a4,1f67d1f09d1858b5d12a7548b258fe95,2018-06-12 20:46:51,74.21,127,5.0,{'esporte_lazer'}
8b4dbc06f4caccae42ee7da8edd22f77,1f6a5335ecf1406eea5f2cccc0c5946f,2018-02-08 20:53:54,55.09,251,3.0,{'cama_mesa_banho'}
08f7cf00ed9ff3e0a08fc136ec272974,1f80ad89393a17282085bcd14644e45a,2017-09-01 22:26:18,140.0,411,3.0,{'moveis_decoracao'}
64a5301ff6bdaf1baa00058672402d7a,1f8b9c3db5374e97739a23bed586bba2,2017-08-04 12:23:32,85.14,439,5.0,{'esporte_lazer'}
de226a12fac20b56580d731ec8ab8623,1f8fd5fe13ced0df2d9b93995534e59e,2018-06-24 13:18:56,136.95,115,5.0,{'relogios_presentes'}
e77723abebdc6d6b95814047f75c2aab,1f9dc0f030a8df0f8a9d47545d7515a3,2017-12-16 21:29:20,140.33,305,4.0,{'pet_shop'}
83424549593093baf504ac260d4615e7,1f9dfc58c0cc9cd0436629cbcd7fb639,2017-05-13 11:19:20,127.44,522,4.0,{'fashion_roupa_masculina'}
408b1dc1bf28c3245e5eca9097e14b9f,1fa78500e37879853df6bf65220a3994,2018-02-21 22:53:15,55.85,238,1.0,{'informatica_acessorios'}
0c10e674d1504f959a7f2e504148c296,1fb395f38b15b8e1e14824c7d95e9a92,2018-04-25 14:29:47,35.59,175,5.0,{'cool_stuff'}
0dc81b520ef7db9cb44bb075e129dcf8,1fc147ecded099d8acf876cfaf66f731,2018-06-18 11:55:25,196.34,121,3.0,{'moveis_escritorio'}
6bf558c1aae5004b6a410c3294c5e119,1fcbc88015c88c1a14d4b8ec35ea8ed7,2018-06-30 14:37:39,243.4,109,5.0,"{'moveis_decoracao', 'esporte_lazer', 'pet_shop'}"
59268ee5dc0cd98a36ea808010826cc8,1feae53afbeb20695102145770b6037a,2017-12-19 18:48:27,144.72,302,5.0,{'relogios_presentes'}
07f765655f560c8624267665ce23675a,1feca64d75daa682ce3174a1eff73d8b,2018-04-17 14:27:45,318.61,183,4.0,{'utilidades_domesticas'}
f34cd7fd85a1f8baff886edf09567be3,200331f78002771b79409a9cf7962dfa,2017-08-22 12:49:28,214.32,421,5.0,{'eletrodomesticos_2'}
862bcdd9344546914b93a16397a78791,20059d45d5d6464cbf4fa0515c3830a4,2017-12-12 11:58:48,386.33,309,5.0,{'perfumaria'}
6a7e7be8e652da4e4777866459f9b007,2011387fcf68d0d56838be05771c4db8,2018-02-11 00:58:52,86.15,248,5.0,{'esporte_lazer'}
e60856952187516c3397a2c4ac63aac4,2013e60377e57344d89d5e4a5b3f2a9c,2018-03-02 18:26:23,122.02,229,5.0,{'fashion_bolsas_e_acessorios'}
f944ee56d8467517955c2ddc7b0d486a,202dc36450b101f8ce80320437f258f9,2017-07-16 21:14:32,152.47,458,5.0,{'esporte_lazer'}
5e8f38a9a1c023f3db718edcf926a2db,20316f53ea8065f870f90eb423b39b1a,2017-09-13 16:12:04,418.23,399,5.0,{'relogios_presentes'}
962c6b5225cdd53c41509bc38d3a8217,20368ff725d0f3b5adf1ab319ccecb62,2018-01-13 12:53:33,188.94,277,4.0,{'automotivo'}
e12f7f1e96f1f9f6361572028a1fad5a,204b7236f949dcd799519c1e74136821,2017-10-30 12:09:05,316.76,352,5.0,{'eletronicos'}
fafbc4ecb15933633821dfd530c9263b,204c3a076103a93b98207df2faeb6b4c,2017-05-21 08:00:00,226.22,514,4.0,{'cama_mesa_banho'}
83e7958a94bd7f74a9414d8782f87628,205d7052a6505124d200f6fea6b423bc,2017-01-05 13:59:30,18.62,650,5.0,{'moveis_quarto'}
8816ea7c1592bcab312eae9352996067,2070a6c3c3a8f5c3c8688096d984ce9c,2017-05-26 14:23:57,45.53,509,4.0,{'cama_mesa_banho'}
012a218df8995d3ec3bb221828360c86,207258d556f9b9784b54de837ae49286,2018-06-18 13:08:38,1435.97,121,3.0,{'automotivo'}
87315ceb47e77d03a1c90474e228db6c,207fb26690b0cac4a3d8b36808b54833,2017-04-23 00:32:23,162.41,542,5.0,{'perfumaria'}
d8079e13179a4ba20a2d06c42e713ff9,20824837882dd673707e0adfcaec1bc1,2017-10-29 18:36:21,84.23,353,5.0,{'fashion_bolsas_e_acessorios'}
636443768344855307bfe5f2f2f6ba2e,209e55ebe1b6ee30b02a4c07d7fc0cc8,2018-07-18 20:32:33,309.9,91,5.0,{'moveis_sala'}
2d14556024f4bbe01f147576097c42fe,20c4ac55ded9c34a63cbf3e1f570afa4,2018-08-05 21:41:29,152.95,73,5.0,{'beleza_saude'}
d08c29302907086e8fe823369542f3ae,20c60f23d0f1231ad895fde039554666,2017-07-15 18:44:39,422.2,459,2.0,"{'cool_stuff', 'relogios_presentes'}"
935e66642fcb2baa8c1782a29570d905,20d69c16639be3f1e32de06430505970,2018-05-06 00:15:18,103.04,164,5.0,{'utilidades_domesticas'}
796214f3f3b496b3b116986185984393,20dba2f8adcb7effe9f8fd64c8818656,2017-06-10 00:06:36,144.72,494,4.0,{'beleza_saude'}
ae52fa61f27bd494a25bc4c101fa29d0,20efd9f000215e0bbefcf087e8cf3d61,2017-06-06 23:09:17,74.19,498,5.0,{'beleza_saude'}
455c17b35969ca198c17f2fc9e8eba1b,2105771f19af1ff52afe2a18c984c412,2017-03-10 02:59:42,232.24,586,1.0,{'beleza_saude'}
dd7b0e9b51e5377bd9c1fd3e286c7b9d,2122719f6fc72fba16b0b3001d539a7e,2018-01-16 11:51:45,20.09,274,1.0,{'esporte_lazer'}
6358b15ef7fa9b1210f1a5735cabd3d9,2143393cca994a4b8235bc1d67ded772,2018-03-02 14:16:44,97.78,229,5.0,{'brinquedos'}
fc2261ae2c583aa2e68241456a6467c8,214a1170088762989ff5bf58d3e8dff2,2018-05-13 00:10:01,220.82,157,1.0,{'climatizacao'}
4f223a62631b82cfb22241007bbd60dc,215e5ab8d123b9e04a3c1185d90fe780,2018-01-30 16:26:24,29.68,260,5.0,{'pet_shop'}
65a6ec5d6e6e86bc43a2cbf235be4675,2169826696e2426423c4078cc76b8500,2018-04-13 16:12:50,138.89,187,4.0,{'brinquedos'}
b2e9a05d23ea17713b5d7799f2004f8e,216b8ce59251043404cc3b15cff651fc,2018-07-29 05:12:32,44.78,80,5.0,{'informatica_acessorios'}
d0145502f422d4a9387f75186674f29a,2170f9fac08a48aed1fc0b09c13b483b,2017-08-21 13:38:52,64.82,422,4.0,{'moveis_decoracao'}
3797de5ad80619a55a3c0a8a034f5ae6,21746a2a0ab90a9d0916af6e1026fd24,2018-01-05 18:37:18,604.76,285,5.0,{'utilidades_domesticas'}
7395a64f37a30f9827ca4d8292b484e8,2179f6c7ed393f3abe065e8d69e7ed1e,2017-09-05 09:03:33,104.28,407,5.0,{'fashion_underwear_e_moda_praia'}
eb4520b16c32518b6615f2d50f1be1bb,21826e0954bd6550ea7b7a5665bc636f,2017-05-16 12:32:35,234.58,519,5.0,{'utilidades_domesticas'}
b643c19d91a65d73f94ba8e037668986,21862ad09cda6a079859cb1fb77d5da2,2017-02-05 17:43:31,176.39,619,1.0,{'moveis_escritorio'}
282d49fddab8e95a8673a2a90072cf5c,2189323f24aabddc8f324451eb75419b,2017-06-04 18:45:18,617.85,500,4.0,{'relogios_presentes'}
